id,u,v,width,height,time
2369,0.7157169,0.4601438,0.03257635,0.04023782,87352.28333333334
2369,0.7137021,0.4584994,0.02678673,0.03308657,87352.3
2369,0.7127122,0.4578195,0.02043612,0.02524239,87352.31666666667
,,,,,
2370,0.8903268,0.7239829,0.02862923,0.0353624,87352.96666666666
2370,0.8903056,0.7239798,0.0285563,0.03527232,87352.98333333334
2370,0.8904436,0.7240781,0.02740988,0.03385628,87353.0
2370,0.8905957,0.7241792,0.02603466,0.03215763,87353.01666666666
2370,0.8886187,0.7231253,0.03387102,0.04183698,87353.03333333334
2370,0.8885917,0.7232016,0.03373671,0.04167108,87353.05
2370,0.8886302,0.7233065,0.03322485,0.04103884,87353.06666666667
2370,0.8885834,0.7233611,0.03215021,0.03971146,87353.08333333333
2370,0.8873439,0.7122432,0.04773736,0.05896448,87353.1
2370,0.8872144,0.7115325,0.0468943,0.05792315,87353.11666666667
2370,0.8868892,0.7096381,0.04429707,0.05471509,87353.13333333333
2370,0.8864602,0.7073558,0.04042638,0.04993406,87353.15
2370,0.8858778,0.6859455,0.05878653,0.07261225,87353.16666666667
2370,0.8858516,0.6844296,0.05730966,0.07078804,87353.18333333333
2370,0.885866,0.682111,0.0545094,0.06732921,87353.2
2370,0.8858256,0.679383,0.0511635,0.06319639,87353.21666666666
2370,0.8838265,0.6605003,0.06363863,0.07860549,87353.23333333334
2370,0.8835285,0.6585263,0.06142009,0.07586519,87353.25
2370,0.8831108,0.6537629,0.05605521,0.06923857,87353.26666666666
2370,0.8823205,0.6457791,0.04855816,0.05997832,87353.28333333334
2370,0.8794492,0.628161,0.05880173,0.07263102,87353.3
2370,0.8791942,0.6264096,0.05687674,0.0702533,87353.31666666667
2370,0.878458,0.6223426,0.05237728,0.06469563,87353.33333333333
2370,0.8773577,0.6166566,0.04611729,0.05696339,87353.35
2370,0.875444,0.6022314,0.0552842,0.06828622,87353.36666666667
2370,0.8752224,0.6008253,0.05379962,0.0664525,87353.38333333333
2370,0.8749453,0.5982236,0.05025543,0.06207477,87353.4
2370,0.8746567,0.5951858,0.04585857,0.05664382,87353.41666666667
2370,0.8732097,0.5801467,0.05680634,0.07016636,87353.43333333333
2370,0.8731036,0.5785214,0.0549804,0.06791097,87353.45
2370,0.8727526,0.5751096,0.05084106,0.06279813,87353.46666666666
2370,0.8722041,0.5705274,0.04549124,0.05619011,87353.48333333334
2370,0.870173,0.5527058,0.05774603,0.07132704,87353.5
2370,0.8699871,0.5509314,0.05617262,0.06938358,87353.51666666666
2370,0.8696496,0.5475788,0.05172172,0.0638859,87353.53333333334
2370,0.8691571,0.5428815,0.04665855,0.05763195,87353.55
2370,0.8680167,0.5289806,0.05411048,0.06683645,87353.56666666667
2370,0.867869,0.5271606,0.05208376,0.06433309,87353.58333333333
2370,0.8675202,0.5231672,0.04655394,0.05750274,87353.6
2370,0.8670454,0.5170425,0.03845124,0.0474944,87353.61666666667
2370,0.866452,0.5108351,0.03735974,0.0461462,87353.63333333333
2370,0.8662313,0.5096455,0.03485027,0.04304653,87353.65
2370,0.8659295,0.5077205,0.02347562,0.02899674,87353.66666666667
,,,,,
2371,0.9091019,0.6400322,0.009571275,0.0118223,87354.03333333334
2371,0.9091422,0.640008,0.009164814,0.01132024,87354.05
,,,,,
2371,0.9046169,0.6428006,0.02414273,0.02982074,87354.1
2371,0.904,0.643518,0.01998025,0.02467931,87354.11666666667
,,,,,
2371,0.8889449,0.6361569,0.03681977,0.04547923,87354.16666666667
2371,0.8886228,0.6358186,0.03602433,0.04449672,87354.18333333333
2371,0.8881366,0.635454,0.03416878,0.04220477,87354.2
2371,0.8878222,0.6350679,0.03207148,0.03961422,87354.21666666666
2371,0.8728077,0.6225578,0.05566979,0.0687625,87354.23333333334
2371,0.8718696,0.621791,0.05390076,0.06657742,87354.25
2371,0.8696552,0.6200383,0.04936961,0.06098061,87354.26666666666
2371,0.8675045,0.6180599,0.04565551,0.05639301,87354.28333333334
2371,0.8504608,0.6036046,0.06686644,0.08259244,87354.3
2371,0.8492428,0.6026195,0.06515661,0.08048048,87354.31666666667
2371,0.8461008,0.6000072,0.05965413,0.0736839,87354.33333333333
2371,0.8420173,0.5965394,0.05240934,0.06473523,87354.35
2371,0.8320296,0.5861756,0.06327385,0.07815491,87354.36666666667
2371,0.830838,0.5851184,0.06113259,0.07551007,87354.38333333333
2371,0.8275874,0.58174,0.05438744,0.06717856,87354.4
2371,0.8213817,0.5751602,0.04266391,0.05269783,87354.41666666667
2371,0.8208863,0.566667,0.04701143,0.05806782,87354.43333333333
2371,0.8207936,0.5656123,0.04510731,0.05571588,87354.45
2371,0.8212226,0.5633339,0.04013026,0.04956831,87354.46666666666
2371,0.822185,0.5601029,0.03289388,0.04063004,87354.48333333334
2371,0.8366821,0.5554742,0.05126179,0.06331781,87354.5
2371,0.8378226,0.555228,0.04987223,0.06160144,87354.51666666666
2371,0.83895,0.5549145,0.04819674,0.0595319,87354.53333333334
2371,0.8398054,0.5547457,0.0458002,0.05657173,87354.55
2371,0.8574448,0.5535972,0.06362119,0.07858394,87354.56666666667
2371,0.8587312,0.5535187,0.06205072,0.07664414,87354.58333333333
2371,0.8618347,0.5533162,0.05809598,0.07175929,87354.6
2371,0.8657683,0.5530876,0.05278215,0.06519573,87354.61666666667
2371,0.8844907,0.5526818,0.06817958,0.08421441,87354.63333333333
2371,0.8856044,0.5526819,0.0666488,0.08232361,87354.65
2371,0.8893895,0.5527073,0.06200495,0.0765876,87354.66666666667
2371,0.8960706,0.552473,0.05390476,0.06658236,87354.68333333333
2371,0.915118,0.5529547,0.06794082,0.0839195,87354.7
2371,0.9163188,0.5530882,0.06684475,0.08256565,87354.71666666666
2371,0.9196827,0.5531473,0.06227056,0.07691567,87354.73333333334
2371,0.9252033,0.553184,0.05536182,0.0683821,87354.75
2371,0.9456772,0.5532409,0.07039984,0.08695684,87354.76666666666
2371,0.947199,0.5532507,0.06895683,0.08517446,87354.78333333334
2371,0.950746,0.5532482,0.0639558,0.07899725,87354.8
2371,0.9569297,0.5531905,0.05680114,0.07015993,87354.81666666667
2371,0.9681895,0.5526344,0.06331335,0.07820371,87354.83333333333
2371,0.9697794,0.5526658,0.06046822,0.07468946,87354.85
2371,0.973526,0.5524984,0.05437312,0.06716087,87354.86666666667
2371,0.9810466,0.5521333,0.04487655,0.05543085,87354.88333333333
2371,0.9850567,0.5521391,0.03956724,0.04887287,87354.9
2371,0.986301,0.5522796,0.03741455,0.0462139,87354.91666666667
2371,0.9893092,0.5519088,0.03000849,0.03706605,87354.93333333333
,,,,,
2372,0.9134252,0.7100691,0.02250189,0.027794,87356.1
2372,0.9134875,0.7100708,0.02202136,0.02720045,87356.11666666667
2372,0.9133535,0.710187,0.01956198,0.02416267,87356.13333333333
2372,0.9132806,0.710214,0.01666377,0.02058284,87356.15
2372,0.913543,0.715531,0.03043965,0.03759861,87356.16666666667
2372,0.9135764,0.7162672,0.0291358,0.03598811,87356.18333333333
2372,0.9135864,0.7176814,0.02485944,0.03070602,87356.2
2372,0.9135755,0.7192184,0.01932326,0.02386781,87356.21666666666
2372,0.919879,0.719989,0.03549312,0.04384058,87356.23333333334
2372,0.9203861,0.7200508,0.03424617,0.04230036,87356.25
2372,0.9217555,0.720291,0.02945257,0.03637937,87356.26666666666
2372,0.9236165,0.7205176,0.022829,0.02819804,87356.28333333334
2372,0.9349269,0.7231072,0.04326813,0.05344415,87356.3
2372,0.9357656,0.7232918,0.04204098,0.0519284,87356.31666666667
2372,0.9372792,0.7238144,0.03922827,0.04845418,87356.33333333333
2372,0.9387467,0.7244121,0.03629982,0.04483699,87356.35
2372,0.9492943,0.7278921,0.04868478,0.06013472,87356.36666666667
2372,0.9502523,0.7282642,0.04744893,0.05860822,87356.38333333333
2372,0.9525025,0.7290202,0.04361726,0.05387539,87356.4
2372,0.9552428,0.7299129,0.03846244,0.04750824,87356.41666666667
2372,0.9674441,0.733122,0.05020763,0.06201572,87356.43333333333
2372,0.9686554,0.7334291,0.04854273,0.05995926,87356.45
2372,0.9711397,0.7339522,0.04450931,0.05497725,87356.46666666666
2372,0.9741476,0.734569,0.03903472,0.04821511,87356.48333333334
2372,0.9808965,0.7351599,0.04382655,0.0541339,87356.5
2372,0.9822212,0.735303,0.04187712,0.051726,87356.51666666666
2372,0.9850918,0.7354121,0.03634979,0.04489872,87356.53333333334
2372,0.9890364,0.7351466,0.02986648,0.03689064,87356.55
2372,0.9916098,0.7348928,0.02512827,0.03103806,87356.56666666667
2372,0.9933361,0.7350791,0.02015589,0.02489626,87356.58333333333
,,,,,
2373,0.898337,0.703223,0.01614053,0.01993654,87356.96666666666
2373,0.8979831,0.7036247,0.01264228,0.01561556,87356.98333333334
,,,,,
2373,0.8997625,0.7050461,0.03457741,0.04270951,87357.03333333334
2373,0.8998029,0.7049215,0.03470006,0.042861,87357.05
2373,0.8998601,0.7048153,0.0337377,0.04167231,87357.06666666667
2373,0.8997071,0.7046825,0.03194728,0.03946081,87357.08333333333
2373,0.9125195,0.7016496,0.05141403,0.06350584,87357.1
2373,0.9131321,0.7015539,0.05060199,0.06250282,87357.11666666667
2373,0.9150076,0.7010704,0.04784196,0.05909368,87357.13333333333
2373,0.9171462,0.7003909,0.04419871,0.0545936,87357.15
2373,0.9344231,0.6976966,0.05965623,0.0736865,87357.16666666667
2373,0.9357867,0.6975356,0.05836678,0.07209378,87357.18333333333
2373,0.9391149,0.6971684,0.05391141,0.06659058,87357.2
2373,0.9434242,0.6966879,0.04829022,0.05964736,87357.21666666666
2373,0.9568863,0.6913308,0.05965403,0.07368378,87357.23333333334
2373,0.9583227,0.690795,0.05754653,0.07108062,87357.25
2373,0.9619423,0.6892793,0.05205326,0.06429543,87357.26666666666
2373,0.9673122,0.6868186,0.04357896,0.05382808,87357.28333333334
2373,0.9761568,0.6768706,0.05135011,0.0634269,87357.3
2373,0.9771517,0.6758538,0.04961856,0.06128812,87357.31666666667
2373,0.9793862,0.6734701,0.04521431,0.05584804,87357.33333333333
2373,0.9822687,0.6700436,0.04102054,0.05066796,87357.35
2373,0.9846265,0.6570072,0.04813556,0.05945633,87357.36666666667
2373,0.9852172,0.6556277,0.04679634,0.05780214,87357.38333333333
2373,0.9864289,0.6527426,0.04301809,0.05313531,87357.4
2373,0.987857,0.6493474,0.03918784,0.04840424,87357.41666666667
2373,0.987103,0.6334931,0.04835099,0.05972242,87357.43333333333
2373,0.9873199,0.6320274,0.04705544,0.05812218,87357.45
2373,0.9877307,0.6289436,0.04433367,0.0547603,87357.46666666666
2373,0.9880821,0.6248471,0.04037787,0.04987414,87357.48333333334
2373,0.9828908,0.6066249,0.05463877,0.067489,87357.5
2373,0.9828208,0.6049204,0.05332626,0.06586781,87357.51666666666
2373,0.982777,0.6021865,0.05047792,0.06234958,87357.53333333334
2373,0.982475,0.5987714,0.0463466,0.05724663,87357.55
2373,0.9740233,0.5873011,0.05685064,0.07022106,87357.56666666667
2373,0.9737351,0.5864004,0.05595936,0.06912018,87357.58333333333
2373,0.9729794,0.5842953,0.05316208,0.06566501,87357.6
2373,0.9695267,0.580478,0.04653244,0.05747618,87357.61666666667
2373,0.9583096,0.5746485,0.05613886,0.06934188,87357.63333333333
2373,0.9571436,0.5740242,0.05454592,0.0673743,87357.65
2373,0.954559,0.5728753,0.04997236,0.06172512,87357.66666666667
2373,0.95105,0.5715025,0.04377329,0.05406812,87357.68333333333
2373,0.9427568,0.5701967,0.04986438,0.06159174,87357.7
2373,0.941572,0.5700272,0.04821126,0.05954984,87357.71666666666
2373,0.9392813,0.5698492,0.04339285,0.05359821,87357.73333333334
2373,0.9360848,0.569585,0.03590021,0.04434341,87357.75
2373,0.9301516,0.5715348,0.03853415,0.0475968,87357.76666666666
2373,0.929035,0.5720536,0.03602927,0.04450282,87357.78333333334
2373,0.9276238,0.5726978,0.02990302,0.03693576,87357.8
2373,0.9257925,0.5735317,0.018672,0.02306337,87357.81666666667
2373,0.9226411,0.5766541,0.01692132,0.02090097,87357.83333333333
,,,,,
2374,0.2581673,0.4515469,0.03077371,0.03801123,87371.23333333334
2374,0.258111,0.4514892,0.03063624,0.03784144,87371.25
2374,0.2581132,0.4513141,0.02942168,0.03634122,87371.26666666666
2374,0.2581544,0.4510869,0.02824205,0.03488416,87371.28333333334
2374,0.2579095,0.4533289,0.03076365,0.03799881,87371.3
2374,0.2575792,0.4542517,0.02869607,0.03544496,87371.31666666667
2374,0.2567911,0.4563612,0.01491154,0.01841851,87371.33333333333
,,,,,
2374,0.2656509,0.4588748,0.01890816,0.02335508,87371.36666666667
2374,0.2669183,0.4583745,0.01403261,0.01733287,87371.38333333333
,,,,,
2374,0.282342,0.4558312,0.04485913,0.05540933,87371.43333333333
2374,0.2827562,0.4557404,0.04450811,0.05497576,87371.45
2374,0.2830489,0.4557759,0.04380032,0.0541015,87371.46666666666
2374,0.2832252,0.4558208,0.04255366,0.05256165,87371.48333333334
2374,0.2959229,0.4557009,0.05585298,0.06898877,87371.5
2374,0.2969173,0.455702,0.0545781,0.06741406,87371.51666666666
2374,0.3003936,0.4555301,0.0498133,0.06152865,87371.53333333334
2374,0.3048072,0.4553226,0.04396607,0.05430624,87371.55
2374,0.3231538,0.4591243,0.06141573,0.0758598,87371.56666666667
2374,0.3241168,0.4592471,0.06020679,0.07436653,87371.58333333333
2374,0.3261946,0.4595195,0.05740521,0.07090606,87371.6
2374,0.3285422,0.4600956,0.05445926,0.06726728,87371.61666666667
2374,0.3478749,0.4636208,0.0715297,0.08835243,87371.63333333333
2374,0.3492321,0.4638882,0.06987217,0.08630507,87371.65
2374,0.3530829,0.4646081,0.06450592,0.07967676,87371.66666666667
2374,0.3598591,0.465931,0.05657338,0.0698786,87371.68333333333
2374,0.3779985,0.4686438,0.0693232,0.08562698,87371.7
2374,0.3795294,0.4688429,0.06732197,0.0831551,87371.71666666666
2374,0.383598,0.4694268,0.06212449,0.07673526,87371.73333333334
2374,0.3918296,0.4706385,0.05266759,0.06505422,87371.75
2374,0.4067047,0.4712056,0.06100823,0.07535645,87371.76666666666
2374,0.4082907,0.4712122,0.05898329,0.07285529,87371.78333333334
2374,0.41206,0.4712708,0.05339428,0.06595182,87371.8
2374,0.4186332,0.4712271,0.04519815,0.05582808,87371.81666666667
2374,0.4282925,0.4688642,0.04911555,0.0606668,87371.83333333333
2374,0.4300533,0.4685603,0.0464069,0.0573211,87371.85
2374,0.4337552,0.4672384,0.03858454,0.04765905,87371.86666666667
2374,0.4392591,0.4649924,0.0270853,0.03345536,87371.88333333333
2374,0.4423457,0.463812,0.015186,0.01875753,87371.9
,,,,,
2375,0.2601123,0.3686602,0.01189637,0.01469422,87372.43333333333
2375,0.2600254,0.3685385,0.01158269,0.01430677,87372.45
,,,,,
2375,0.2598378,0.3781153,0.03606546,0.04454752,87372.5
2375,0.259763,0.37874,0.03499201,0.04322161,87372.51666666666
2375,0.259654,0.380351,0.03101887,0.03831404,87372.53333333334
2375,0.259315,0.3826317,0.02435138,0.03007847,87372.55
2375,0.2697868,0.3927961,0.04192799,0.05178884,87372.56666666667
2375,0.2708021,0.3937246,0.04024305,0.04970762,87372.58333333333
2375,0.2728795,0.3953354,0.03568042,0.04407193,87372.6
2375,0.2748054,0.3966482,0.03041754,0.03757129,87372.61666666667
2375,0.2940057,0.4042908,0.05432405,0.06710026,87372.63333333333
2375,0.2950609,0.4047082,0.05264618,0.06502777,87372.65
2375,0.297046,0.4054854,0.04971106,0.06140237,87372.66666666667
2375,0.2990795,0.4062714,0.04608196,0.05691975,87372.68333333333
2375,0.3166179,0.4099969,0.06165954,0.07616094,87372.7
2375,0.3180661,0.4103442,0.06017325,0.07432511,87372.71666666666
2375,0.322216,0.4113038,0.05495788,0.06788316,87372.73333333334
2375,0.3275712,0.4123964,0.04854292,0.0599595,87372.75
2375,0.3440276,0.4133755,0.06115597,0.07553895,87372.76666666666
2375,0.3456258,0.4134903,0.05917189,0.07308824,87372.78333333334
2375,0.3493545,0.4137415,0.05386894,0.06653812,87372.8
2375,0.3548685,0.4141006,0.04656946,0.0575219,87372.81666666667
2375,0.3688904,0.4124764,0.05692878,0.07031758,87372.83333333333
2375,0.3699941,0.4123842,0.05594677,0.06910462,87372.85
2375,0.3728697,0.4120041,0.05185992,0.0640566,87372.86666666667
2375,0.3773344,0.4112528,0.04568719,0.05643214,87372.88333333333
2375,0.3870957,0.4055476,0.05332742,0.06586924,87372.9
2375,0.3882697,0.4049416,0.0513286,0.06340033,87372.91666666667
2375,0.3907354,0.4032351,0.04652614,0.0574684,87372.93333333333
2375,0.3938933,0.4006676,0.03988327,0.04926322,87372.95
2375,0.4010558,0.3905063,0.04932604,0.0609268,87372.96666666666
2375,0.4018302,0.3894533,0.04771705,0.05893939,87372.98333333334
2375,0.4030166,0.3874321,0.04379624,0.05409647,87373.0
2375,0.4043224,0.3849433,0.03881535,0.04794414,87373.01666666666
2375,0.4074971,0.3724234,0.05017452,0.06197483,87373.03333333334
2375,0.407831,0.3711196,0.04878939,0.06026393,87373.05
2375,0.4083354,0.3686149,0.04547149,0.05616571,87373.06666666667
2375,0.4089357,0.3659687,0.04085528,0.05046384,87373.08333333333
2375,0.4097348,0.3522151,0.05196422,0.06418544,87373.1
2375,0.409883,0.3507419,0.05049033,0.0623649,87373.11666666667
2375,0.4098228,0.3481234,0.047037,0.0580994,87373.13333333333
2375,0.409713,0.3447764,0.04217889,0.05209874,87373.15
2375,0.4075749,0.3308996,0.05300024,0.06546512,87373.16666666667
2375,0.4074595,0.329548,0.05146177,0.06356482,87373.18333333333
2375,0.4070626,0.3269014,0.04745809,0.05861953,87373.2
2375,0.4065801,0.3236007,0.04176461,0.05158703,87373.21666666666
2375,0.4023053,0.3120704,0.05135373,0.06343137,87373.23333333334
2375,0.4018711,0.310874,0.04983473,0.06155512,87373.25
2375,0.4011015,0.3091021,0.04680968,0.05781862,87373.26666666666
2375,0.4001395,0.3072262,0.04363457,0.05389677,87373.28333333334
2375,0.3953511,0.2980982,0.05224609,0.0645336,87373.3
2375,0.3946941,0.2967909,0.05041131,0.0622673,87373.31666666667
2375,0.393431,0.2943835,0.04605248,0.05688334,87373.33333333333
2375,0.3917484,0.2913323,0.04047074,0.04998886,87373.35
2375,0.3870191,0.2837662,0.04647248,0.05740211,87373.36666666667
2375,0.3863046,0.2826808,0.04475773,0.05528408,87373.38333333333
2375,0.3852077,0.2809972,0.04074485,0.05032744,87373.4
2375,0.3837379,0.2787848,0.03438033,0.04246607,87373.41666666667
2375,0.3817004,0.27553,0.03402426,0.04202627,87373.43333333333
2375,0.3808866,0.2745183,0.03026546,0.03738344,87373.45
2375,0.3800982,0.2735438,0.01908676,0.02357569,87373.46666666666
,,,,,
2376,0.3071967,0.3803184,0.01781271,0.022002,87382.7
2376,0.3072063,0.3802288,0.0176454,0.02179534,87382.71666666666
2376,0.3072687,0.3801361,0.0158415,0.01956718,87382.73333333334
2376,0.3073261,0.3798784,0.01244792,0.01537549,87382.75
2376,0.3035525,0.3873943,0.0339229,0.04190106,87382.76666666666
2376,0.3031963,0.3880745,0.03262517,0.04029813,87382.78333333334
2376,0.3024611,0.3896499,0.02876152,0.0355258,87382.8
2376,0.3017432,0.3911762,0.02441747,0.0301601,87382.81666666667
2376,0.300748,0.3938487,0.0303282,0.03746094,87382.83333333333
2376,0.300629,0.3943965,0.02904768,0.03587927,87382.85
2376,0.3004575,0.3946067,0.0273276,0.03375464,87382.86666666667
2376,0.3003203,0.3947472,0.02255784,0.02786311,87382.88333333333
2376,0.3060196,0.3963495,0.03266909,0.04035237,87382.9
2376,0.3077671,0.3973786,0.0261503,0.03230046,87382.91666666667
2376,0.3098845,0.398007,0.01484437,0.01833555,87382.93333333333
,,,,,
2376,0.3218346,0.398829,0.04075666,0.05034202,87382.96666666666
2376,0.3222895,0.3989646,0.03962166,0.04894008,87382.98333333334
2376,0.323155,0.3990478,0.03746208,0.04627261,87383.0
2376,0.3241644,0.3994188,0.0350299,0.04326841,87383.01666666666
2376,0.3401529,0.4044075,0.05617171,0.06938247,87383.03333333334
2376,0.340936,0.4045173,0.05516352,0.06813716,87383.05
2376,0.3427552,0.4051153,0.0523563,0.06466972,87383.06666666667
2376,0.344768,0.4059239,0.04880976,0.06028908,87383.08333333333
2376,0.3613365,0.4109544,0.0644438,0.07960003,87383.1
2376,0.3626755,0.4113784,0.06287276,0.0776595,87383.11666666667
2376,0.3663867,0.4124947,0.05773499,0.0713134,87383.13333333333
2376,0.3720759,0.4143909,0.05038358,0.06223305,87383.15
2376,0.3905948,0.4168574,0.06449976,0.07966915,87383.16666666667
2376,0.3919416,0.4169249,0.06281985,0.07759415,87383.18333333333
2376,0.3956083,0.4172907,0.05769849,0.07126832,87383.2
2376,0.4016048,0.4180851,0.05103804,0.06304144,87383.21666666666
2376,0.4233949,0.4217494,0.06853369,0.0846518,87383.23333333334
2376,0.4247951,0.4219729,0.06665502,0.08233129,87383.25
2376,0.4285419,0.4225759,0.06226727,0.07691161,87383.26666666666
2376,0.4338778,0.4235681,0.05640553,0.06967128,87383.28333333334
2376,0.4539038,0.4273,0.07213355,0.08909829,87383.3
2376,0.4553141,0.4275867,0.07017791,0.08668272,87383.31666666667
2376,0.4592956,0.4283474,0.06458785,0.07977796,87383.33333333333
2376,0.467512,0.429878,0.0551371,0.06810454,87383.35
2376,0.4817687,0.4317523,0.0636409,0.0786083,87383.36666666667
2376,0.4831237,0.4318965,0.06177084,0.07629842,87383.38333333333
2376,0.4868837,0.4324128,0.0567483,0.07009466,87383.4
2376,0.4946899,0.4334866,0.04672836,0.05771818,87383.41666666667
2376,0.5042356,0.4340182,0.04960258,0.06126837,87383.43333333333
2376,0.5056874,0.4339795,0.04758913,0.05878139,87383.45
2376,0.5083733,0.4339083,0.04183362,0.05167227,87383.46666666666
2376,0.5124108,0.4336192,0.03227526,0.03986592,87383.48333333334
2376,0.5179715,0.432909,0.03336296,0.04120943,87383.5
2376,0.5189838,0.432882,0.03012275,0.03720718,87383.51666666666
2376,0.5204166,0.4330123,0.01932715,0.02387261,87383.53333333334
,,,,,
2377,0.2857161,0.3099156,0.02480669,0.03064085,87384.1
2377,0.2853688,0.310533,0.02307461,0.02850141,87384.11666666667
2377,0.2847589,0.3119943,0.01574953,0.01945359,87384.13333333333
,,,,,
2377,0.2878059,0.3269224,0.03460041,0.04273791,87384.16666666667
2377,0.2879847,0.3279843,0.03322764,0.04104229,87384.18333333333
2377,0.2885421,0.3298967,0.02891961,0.03572107,87384.2
2377,0.2893055,0.3316749,0.0228043,0.02816753,87384.21666666666
2377,0.3028292,0.3434328,0.04786363,0.05912045,87384.23333333334
2377,0.3034628,0.3439851,0.04669508,0.05767707,87384.25
2377,0.3047759,0.3451562,0.04417843,0.05456854,87384.26666666666
2377,0.3061182,0.3463084,0.04069139,0.05026141,87384.28333333334
2377,0.3253604,0.3565365,0.06207913,0.07667922,87384.3
2377,0.3265784,0.3572524,0.06042322,0.07463387,87384.31666666667
2377,0.329747,0.3590036,0.05549225,0.06854321,87384.33333333333
2377,0.3334188,0.3610325,0.04987886,0.06160964,87384.35
2377,0.3564244,0.3698899,0.07105156,0.08776183,87384.36666666667
2377,0.3578581,0.3704694,0.06929165,0.08558802,87384.38333333333
2377,0.3620078,0.3721694,0.06354728,0.07849266,87384.4
2377,0.36897,0.3749899,0.0555125,0.06856822,87384.41666666667
2377,0.3868319,0.3799218,0.0683694,0.08444887,87384.43333333333
2377,0.3882573,0.3802688,0.06663354,0.08230476,87384.45
2377,0.3927074,0.3814329,0.06056188,0.07480513,87384.46666666666
2377,0.4021854,0.3838127,0.04933598,0.06093907,87384.48333333334
2377,0.4166774,0.3841885,0.0592709,0.07321053,87384.5
2377,0.4180756,0.3842554,0.0572599,0.07072659,87384.51666666666
2377,0.4215459,0.3842767,0.05182093,0.06400844,87384.53333333334
2377,0.4272348,0.3838745,0.04453207,0.05500536,87384.55
2377,0.438377,0.3784203,0.05314605,0.06564522,87384.56666666667
2377,0.4394196,0.3779614,0.05143678,0.06353395,87384.58333333333
2377,0.441521,0.3765825,0.0475736,0.0587622,87384.6
2377,0.4442543,0.3746411,0.04249545,0.05248975,87384.61666666667
2377,0.448828,0.3623856,0.05348499,0.06606387,87384.63333333333
2377,0.4493531,0.361198,0.05211507,0.06437176,87384.65
2377,0.450231,0.3584952,0.04855392,0.05997308,87384.66666666667
2377,0.4512872,0.3548435,0.04344319,0.05366038,87384.68333333333
2377,0.4481036,0.3383946,0.05704497,0.0704611,87384.7
2377,0.4478793,0.3371622,0.05567388,0.06876755,87384.71666666666
2377,0.4470225,0.3341085,0.05176588,0.06394044,87384.73333333334
2377,0.4458825,0.3303272,0.04668832,0.05766872,87384.75
2377,0.4398647,0.3142568,0.06023129,0.0743968,87384.76666666666
2377,0.4394187,0.3130753,0.05879608,0.07262405,87384.78333333334
2377,0.4382275,0.3100128,0.05489699,0.06780795,87384.8
2377,0.4365099,0.3056541,0.04847713,0.05987823,87384.81666666667
2377,0.4282449,0.287928,0.06479891,0.08003866,87384.83333333333
2377,0.4276135,0.2864952,0.06267466,0.07741482,87384.85
2377,0.4261188,0.2831069,0.05756998,0.07110958,87384.86666666667
2377,0.423854,0.2783164,0.05128047,0.06334088,87384.88333333333
2377,0.4144833,0.2609364,0.0666573,0.0823341,87384.9
2377,0.4137675,0.2596878,0.06526705,0.08061689,87384.91666666667
2377,0.4118806,0.256355,0.06016738,0.07431786,87384.93333333333
2377,0.4088859,0.2511345,0.05238915,0.0647103,87384.95
2377,0.4021951,0.2378517,0.06205246,0.07664628,87384.96666666666
2377,0.401533,0.2364618,0.06023189,0.07439753,87384.98333333334
2377,0.3998315,0.2329006,0.05488012,0.06778711,87385.0
2377,0.3969446,0.2268027,0.04627715,0.05716085,87385.01666666666
2377,0.3938353,0.2189972,0.04787381,0.05913302,87385.03333333334
2377,0.3933398,0.2177066,0.04597131,0.05678308,87385.05
2377,0.3925287,0.215442,0.04063019,0.05018581,87385.06666666667
2377,0.391317,0.2118224,0.03178788,0.03926392,87385.08333333333
2377,0.3904104,0.2080689,0.0243839,0.03011863,87385.1
2377,0.3901466,0.20652,0.01580619,0.01952357,87385.11666666667
,,,,,
2378,0.5475934,0.417989,0.02656902,0.03281766,87385.9
2378,0.5472807,0.4180161,0.025434,0.0314157,87385.91666666667
2378,0.5470747,0.4182264,0.02236806,0.0276287,87385.93333333333
2378,0.5469332,0.4184856,0.01826955,0.02256628,87385.95
2378,0.5457616,0.4079225,0.04024275,0.04970725,87385.96666666666
2378,0.5457975,0.4073519,0.03952428,0.04881981,87385.98333333334
2378,0.5456308,0.4062281,0.03709398,0.04581793,87386.0
2378,0.5452874,0.40503,0.03362322,0.0415309,87386.01666666666
2378,0.5457652,0.3894569,0.0493752,0.06098751,87386.03333333334
2378,0.5458092,0.3881833,0.04808598,0.05939509,87386.05
2378,0.5459351,0.385548,0.04493597,0.05550424,87386.06666666667
2378,0.5460699,0.382439,0.04114314,0.0508194,87386.08333333333
2378,0.5451484,0.3638439,0.0552234,0.06821112,87386.1
2378,0.5450106,0.3621739,0.05387378,0.06654409,87386.11666666667
2378,0.5448523,0.358362,0.04908142,0.06062464,87386.13333333333
2378,0.5448384,0.353699,0.04432599,0.05475081,87386.15
2378,0.542841,0.3356542,0.05662458,0.06994185,87386.16666666667
2378,0.5425737,0.333915,0.05472723,0.06759827,87386.18333333333
2378,0.5421094,0.3297337,0.05040082,0.06225434,87386.2
2378,0.5414621,0.324304,0.04470536,0.05521941,87386.21666666666
2378,0.5399315,0.304184,0.05853315,0.07229928,87386.23333333334
2378,0.539767,0.3025204,0.05703172,0.07044473,87386.25
2378,0.539483,0.2985801,0.05228179,0.06457769,87386.26666666666
